eventid,iyear,imonth,iday,extended,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,guncertain1,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,ransom,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,month,day_of_week
201610050045,2016,10,5,0,Southern,Sderot,31.5282,34.596381,1.0,0,,"10/05/2016: Assailants launched a rocket at Sderot, Southern district, Israel. There were no reported casualties in the attack. Ahfad al-Sahaba-Aknaf Bayt al-Maqdis claimed responsibility for the incident and stated that the attack was carried out in retaliation for the recent detainment of five Salafists by Hamas (Islamic Resistance Movement).",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Sderot City,City,97.0,Israel,Ahfad al-Sahaba-Aknaf Bayt al-Maqdis,Ahfad al-Sahaba-Aknaf Bayt al-Maqdis claimed responsibility for the incident and stated that the attack was carried out in retaliation for the recent detainment of five Salafists by Hamas (Islamic Resistance Movement).,0.0,0,-99.0,0.0,1.0,4.0,E-mail,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",A homemade rocket was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An unknown number of buildings and vehicles were damaged in this attack.,0.0,,,"""Gaza rocket strikes in southern Israeli city of Sderot; damaged caused,"" Jerusalem Post, October 5, 2016.","""Shell Fired from Gaza Hits Southern Israeli City, IDF Responds,"" Latin American Herald Tribune, October 5, 2016.","""Terrorized Israeli Children Cower Under Desks, Recite Psalms, as Qassam Rocket From Gaza Lands Near Sderot School,"" Algemeiner.com, October 5, 2016.",START Primary Collection,1,0,0,1,2016-10-05,10.0,2.0
201610090012,2016,10,9,0,West Bank,Jerusalem,31.784837,35.224613,1.0,0,The incident occurred at Ammunition Hill.,"10/09/2016: An assailant in a vehicle opened fire on civilians at a light rail station in Ammunition Hill, Jerusalem, West Bank. Three people were killed and four people were injured in the attack and ensuing police chase. The victims included civilians, police officers, and the assailant. Hamas claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,19,Transportation,100.0,Train/Train Tracks/Trolley,Unknown,Ammunition Hill Light Rail Station,97.0,Israel,Hamas (Islamic Resistance Movement),,0.0,0,1.0,0.0,1.0,4.0,E-mail,,5,Firearms,5.0,Unknown Gun Type,,3.0,0.0,1.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A bus stop and a car was damaged.,0.0,,"The victims included Levana Melihi. Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""2 Killed by Palestinian Gunman in Jerusalem,"" New York Times, October 9, 2016.","""Jerusalem attack: 2 killed, 4 wounded in shooting,"" CNN, October 9, 2016.","""Two people dead after drive-by shooting at Jerusalem tram stop,"" The Guardian, October 9, 2016.",START Primary Collection,0,0,0,0,2016-10-09,10.0,6.0
201610150022,2016,10,15,0,West Bank,Har Adar,31.824501,35.12966,1.0,0,,"10/15/2016: An assailant stabbed an Israeli Border Police officer in Har Adar, West Bank. The border guard was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Israeli Border Police,Officer,97.0,Israel,Unknown,,0.0,0,1.0,0.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,"""Border Police officer lightly wounded in stabbing attack near Jerusalem,"" Jerusalem Post, October 15, 2016.","""Border Police officer lightly wounded in stabbing attack near Jerusalem,"" Jerusalem Post, October 15, 2016.",,START Primary Collection,-9,-9,0,-9,2016-10-15,10.0,5.0
201610190037,2016,10,19,0,West Bank,Tapuah,32.119818,35.2498,1.0,0,,"10/19/2016: An assailant attempted to stab Israeli Border Police officers at Tapuah, West Bank. The officers opened fire, killing the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Raheeq Shajeea Mohammad Yousef.",1,1,1,0,,,0.0,0,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Israeli Border Police,Officers,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,0.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Video of Israeli forces shooting Palestinian assailant goes viral,"" Jerusalem Post, October 20, 2016.","""Palestinian Shot Dead by Israeli Police after Alleged Stabbing Attempt,"" Latin American Herald Tribune, October 20, 2016.","""Palestinian Woman Shot Dead While Attempting to Stab Israeli Soldiers,"" Algemeiner.com, October 19, 2016.",START Primary Collection,0,0,0,0,2016-10-19,10.0,2.0
201610260050,2016,10,26,0,Northern,Metula,33.276763,35.57891,1.0,0,,"10/26/2016: Assailants in Lebanon opened fire on Israel Defense Forces (IDF) personnel in Metula, Northern, Israel. One soldier was injured in the attack. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),Soldier,97.0,Israel,Unknown,,0.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,"""Israeli soldier wounded by gunfire on Lebanese border: army,"" Agence France-Presse Top News (English), t, October 26, 2016.","""Israeli soldier injured by gunfire from Lebanon,"" World Bulletin, October 26, 2016.","""IDF soldiers on Lebanese border come under fire, 1 wounded,"" Israel National News, October 26, 2016.",START Primary Collection,-9,-9,0,-9,2016-10-26,10.0,2.0
201610280016,2016,10,28,0,West Bank,Ofra,31.955101,35.260324,1.0,0,,"10/28/2016: An assailant attempted to ram his vehicle into an Israel Defense Forces (IDF) checkpoint in Ofra, West Bank. Security forces opened fire, injuring the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Israel Defense Forces (IDF),Checkpoint,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,1.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,A knife and a vehicle were used in the attack.,0.0,0.0,0.0,1.0,0.0,1.0,0,,,,,0.0,,,"""3 Israeli border police officers injured in West Bank car ramming attack,"" JTA, October 30, 2016.","""Israel: Gunmen Open Fire at Car Near West Bank Settlement; IDF Searching for Assailants,"" Haaretz.com, October 29, 2016.","""Suspected terrorist attempts to run over soldiers in West Bank,"" The Times Of Israel, October 29, 2016.",START Primary Collection,0,0,0,0,2016-10-28,10.0,4.0
201610290019,2016,10,29,0,West Bank,Karmei Tzur,31.608979,35.09936,1.0,1,The incident occurred near Karmei Tzur.,"10/29/2016: Assailants opened fire on Ruthi Gillis's vehicle near Karmei Tzur, West Bank. Gillis, an Israeli civilian, was not harmed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",1,1,1,0,,,0.0,0,0,2,Armed Assault,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle of Ruthi Gillis,97.0,Israel,Palestinian Extremists,,0.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Developing: 3 Israelis hurt in West Bank shooting attack near Ramallah,"" Jerusalem Post, October 31, 2016.","""3 Israeli border police officers injured in West Bank car ramming attack,"" JTA, October 30, 2016.","""Shooting Attack Near Karmei Tzur,"" MyInforms, October 29, 2016.",START Primary Collection,0,0,0,0,2016-10-29,10.0,5.0
201610300016,2016,10,30,0,West Bank,Bayt Umar,31.626705,35.104968,1.0,1,"The incident occurred at the Ofakim junction, near Bayt Umar.","10/30/2016: An assailant rammed his vehicle into Israeli Border Police personnel near Bayt Umar, West Bank. Three officers were injured in the attack before officers shot and killed the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Khalid Ahmad Alyan Akhlil.",1,1,1,0,,,0.0,1,0,8,Unarmed Assault,3,Police,25.0,Police Security Forces/Officers,Israeli Border Police,Officers,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,0.0,0.0,,,,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,1.0,0.0,1.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle was damaged in the attack.,0.0,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Developing: 3 Israelis hurt in West Bank shooting attack near Ramallah,"" Jerusalem Post, October 31, 2016.","""Israel says troops kill Palestinian who injured three in car attack,"" Reuters India, October 30, 2016.","""Israeli troops kill Palestinian in car-ramming attack in West Bank,"" Xinhua General News Service, October 30, 2016.",START Primary Collection,0,0,0,0,2016-10-30,10.0,6.0
201610310022,2016,10,31,0,West Bank,Beit El,31.9416,35.222734,1.0,1,The incident occurred near Beit El.,"10/31/2016: An assailant opened fire on an Israel Defense Forces (IDF) checkpoint near Beit El, West Bank. The assailant was killed and three soldiers were injured in the ensuing clash. The Al-Aqsa Martyrs Brigade claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Israel Defense Forces (IDF),Checkpoint,97.0,Israel,Al-Aqsa Martyrs Brigade,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for security personnel searching Muhammad 'Abd Al-Khaleq Turkman's residence.",0.0,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,An AK-47 assault rifle was used in the attack.,1.0,0.0,1.0,3.0,0.0,0.0,-9,,,,,0.0,,,"""Developing: 3 Israelis hurt in West Bank shooting attack near Ramallah,"" Jerusalem Post, October 31, 2016.","""Three Israelis Wounded in Shooting Attack Near West Bank Settlement,"" Haaretz, October 31, 2016.","""Palestinian policeman injures 3 Israeli soldiers in West Bank shooting,"" JTA, October 31, 2016.",START Primary Collection,0,0,0,0,2016-10-31,10.0,0.0
201611030035,2016,11,3,0,West Bank,Ofra,31.955101,35.260324,1.0,0,,"11/03/2016: An assailant attempted to stab an Israel Defense Forces (IDF) soldier in Ofra, West Bank. The assailant was killed in the attack. No group claimed responsibility; however, sources identified the assailant, Ma'an Nasser Adin, as a Palestinian extremist.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),Soldier,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,0.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,A knife was used in the attack.,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Initial Reports: Suspected Stabbing Attack in West Bank,"" Haaretz, November 3, 2016.","""Israel: troops kill Palestinian who tried to stab soldier,"" Associated Press, November 3, 2016.",,START Primary Collection,0,0,0,0,2016-11-03,11.0,3.0
201611030036,2016,11,3,0,West Bank,Tulkarm,32.311927,35.026584,1.0,0,,"11/03/2016: An assailant opened fire on an Israel Defense Forces (IDF) checkpoint in Tulkarm, West Bank. At least one soldier was wounded in the assault. No group claimed responsibility; however, sources identified the assailant as a Palestinian extremist.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Israel Defense Forces (IDF),Checkpoint,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0.0,,,"""Israeli soldier injured in alleged attempted shooting attack near Tulkarem,"" Ma'an News Agency, November 4, 2016.","""Israel: troops kill Palestinian who tried to stab soldier,"" Associated Press, November 3, 2016.",,START Primary Collection,0,0,0,0,2016-11-03,11.0,3.0
201611040046,2016,11,4,0,West Bank,Hebron,31.530243,35.094162,1.0,0,,"11/04/2016: An explosive device planted at an Israel Defense Forces (IDF) checkpoint was discovered and defused in Hebron, West Bank. An assailant was arrested before he could throw an incendiary device at the checkpoint and then detonate the device. No group claimed responsibility; however, sources identified the assailant as a Palestinian extremist.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Israel Defense Forces (IDF),Checkpoint,97.0,Israel,Palestinian Extremists,,0.0,0,2.0,1.0,0.0,,,,6,Explosives,29.0,Sticky Bomb,A 12-kilogram remote-controlled explosive device planted inside a gas cylinder and attached to a barrier was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Large-scale attack against IDF forces thwarted by PA in Hebron,"" Jerusalem Post, November 6, 2016.","""PA foils planned terror attack,"" Ynet News, November 7, 2016.","""Israeli Report: “In Collaboration With P.A. Security Forces, Israeli Army Foils Attacks Against Soldiers”,"" International Middle East Media Center, November 6, 2016.",START Primary Collection,0,0,0,0,2016-11-04,11.0,4.0
201611080047,2016,11,8,0,West Bank,Bethlehem,31.704559,35.194464,1.0,0,The incident occurred in the Rachel's Tomb area.,"11/08/2016: Assailants threw an explosive device at Rachel's Tomb in Bethlehem, West Bank. One person was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Rachel's Tomb,155.0,West Bank and Gaza Strip,Palestinian Extremists,,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,17.0,Other Explosive Type,A homemade explosive device was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0.0,,,"""Explosive device thrown at Rachel's Tomb, no one injured,"" Ynet News, November 8, 2016.","""Woman slightly wounded in IED attack at Rachel's Tomb,"" Israel National News, November 8, 2016.","""Woman Lightly Injured by Explosive Device at Kever Rochel,"" Hamodia, November 8, 2016.",START Primary Collection,0,0,0,0,2016-11-08,11.0,1.0
201611090028,2016,11,9,0,West Bank,Hawara,32.154515,35.258552,1.0,1,The incident occurred between Hawara and Zatarah.,"11/09/2016: An assailant attempted to stab a solider between Hawara and Zatarah in the West Bank. The assailant was wounded in the attack. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",1,1,0,1,5.0,State Actors,0.0,0,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),Soldier,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,1.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,A screwdriver was used in the attack.,0.0,0.0,0.0,1.0,0.0,1.0,0,,,,,0.0,,There is doubt that this incident meets terrorism-related criteria. A source suspected that soldiers may have initiated the altercation.,"""Screwdriver-wielding Palestinian man attacks Israeli soldier manning checkpoint,"" JTA, November 9, 2016.","""One Palestinian Seriously Injured By Israeli Army Fire Near Nablus,"" International Middle East Media Center, November 9, 2016.","""Stabbing Attack Thwarted Near Yitzhar,"" Hamodia, November 9, 2016.",START Primary Collection,0,0,0,0,2016-11-09,11.0,2.0
201611140021,2016,11,14,0,West Bank,Al-Khader,31.692923,35.17175,1.0,0,,"11/14/2016: An explosive device detonated targeting a military vehicle in Al-Khader, West Bank. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Israel Defense Forces (IDF),Patrol,97.0,Israel,Unknown,,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,16.0,Unknown Explosive Type,A roadside bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,"""Explosive device detonates near Israeli soldiers near Bethlehem, causing no injuries,"" Ma'an News Agency, November 14, 2016.","""Explosive set off near IDF force on Route 60; none hurt,"" Ynet News, November 14, 2016.","""No injuries as bomb explodes near troops in West Bank,"" The Times Of Israel, November 14, 2016.",START Primary Collection,-9,-9,0,-9,2016-11-14,11.0,0.0
201611140041,2016,11,14,0,West Bank,Efrat,31.65552,35.151497,1.0,1,The incident occurred north of Efrat.,"11/14/2016: Assailants detonated an explosive device targeting Israel Defense Forces (IDF) soldiers north of Efrat, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),Soldiers,97.0,Israel,Unknown,,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,16.0,Unknown Explosive Type,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Bomb Explodes Along Highway Next to Efrat,"" Jewish Press, November 14, 2016.",,,START Primary Collection,-9,-9,0,-9,2016-11-14,11.0,0.0
201611140042,2016,11,14,0,West Bank,Karmei Tzur,31.608979,35.09936,1.0,0,,"11/14/2016: Assailants threw an explosive device at a bus in Karmei Tzur, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,2,Armed Assault,19,Transportation,99.0,Bus (excluding tourists),Unknown,Bus,97.0,Israel,Unknown,,0.0,0,-99.0,0.0,0.0,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,A firebomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,"""Bomb Explodes Along Highway Next to Efrat,"" Jewish Press, November 14, 2016.",,,START Primary Collection,-9,-9,0,-9,2016-11-14,11.0,0.0
201611160035,2016,11,16,0,West Bank,Nablus,32.222272,35.253507,1.0,0,,"11/16/2016: Assailants opened fire on a governorate building in Nablus, West Bank. A civilian was killed and three soldiers were injured in the ensuing clash. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,2,Government (General),21.0,Government Building/Facility/Office,Palestinian Unity Government,Building,155.0,West Bank and Gaza Strip,Unknown,,0.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,,1.0,0.0,0.0,3.0,0.0,0.0,-9,,,,,0.0,,,"""Palestinian woman killed in Nablus fighting: Governor,"" Anadolu Agency (AA), November 16, 2016.",,,START Primary Collection,-9,-9,0,-9,2016-11-16,11.0,2.0
201611220028,2016,11,22,0,West Bank,Jerusalem,31.863239,35.228098,1.0,0,The incident occurred at the Qalandiyah checkpoint.,"11/22/2016: An assailant attempted to stab an Israel Defense Forces (IDF) soldier at the Qalandiyah checkpoint in Jerusalem, West Bank. The assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Jihad Muhammad Said Khalil.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Israel Defense Forces (IDF),Checkpoint,97.0,Israel,Palestinian Extremists,,0.0,0,1.0,0.0,0.0,,,,9,Melee,23.0,Knife or Other Sharp Object,A knife was used in the attack.,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Palestinian shot dead after stabbing attack near Jerusalem,"" Deutsche Presse-Agentur, November 22, 2016.","""Palestinian Terrorist Shot, Killed During Attempt to Stab Israeli Security Guard at Checkpoint,"" Five Towns Jewish Times, November 22, 2016.","""One more   Palestinian   shot dead,"" The Gulf Today, November 22, 2016.",START Primary Collection,0,0,0,0,2016-11-22,11.0,1.0
